merchant_id,year,quarter,time_index,credit_score,default,credit_limit,flow_score,traffic_score,supply_score,q1,q2,q3,q4,gdp_growth,cpi,lpr,m2_growth,region,t1,t2,t3,t4,industry,i1,i2,i3,i4,i5
22,2021,3,18,75.1,0,135082.77,0.697,1.3709,0.495,0,0,1,0,5.0,3.19,3.6128,9.25,3,0,0,1,0,1,1,0,0,0,0
22,2021,4,19,71.9,0,124112.1,0.7194,0.5445,0.4745,0,0,0,1,4.14,2.02,3.6162,10.2,2,0,1,0,0,1,1,0,0,0,0
22,2022,1,20,75.78,0,126438.48,1.4672,-0.0279,0.8189,1,0,0,0,4.31,1.7,3.7026,11.04,3,0,0,1,0,1,1,0,0,0,0
22,2022,2,21,65.17,0,113684.39,0.1518,0.4308,0.6953,0,1,0,0,5.12,2.05,3.6701,9.73,1,1,0,0,0,1,1,0,0,0,0
22,2022,3,22,80.02,0,120957.95,0.9351,1.2892,1.2648,0,0,1,0,5.64,2.48,3.6545,10.84,3,0,0,1,0,4,0,0,0,1,0
22,2022,4,23,67.66,0,119631.82,0.1919,0.6423,0.6009,0,0,0,1,5.5,2.38,3.715,10.61,2,0,1,0,0,1,1,0,0,0,0
22,2023,1,24,58.23,1,103800.76,-0.6353,0.1062,0.0847,1,0,0,0,4.95,2.09,3.6546,10.05,1,1,0,0,0,5,0,0,0,0,1
22,2023,2,25,71.11,0,115300.71,0.5925,0.9439,0.5191,0,1,0,0,4.51,2.58,3.6401,9.95,3,0,0,1,0,3,0,0,1,0,0
22,2023,3,26,79.67,0,140862.32,1.3661,0.8779,1.1302,0,0,1,0,3.76,2.02,3.5616,8.9,2,0,1,0,0,4,0,0,0,1,0
22,2023,4,27,54.14,0,104238.12,-0.6243,-0.3692,0.111,0,0,0,1,4.7,2.21,3.6376,9.43,1,1,0,0,0,4,0,0,0,1,0
22,2024,1,28,80.81,0,131494.62,0.8337,1.5371,1.171,1,0,0,0,5.38,1.66,3.6969,11.06,4,0,0,0,1,2,0,1,0,0,0
22,2024,2,29,65.7,0,115752.87,0.59,-0.197,0.4899,0,1,0,0,5.39,2.12,3.625,9.27,3,0,0,1,0,2,0,1,0,0,0
22,2024,3,30,86.08,0,136631.02,1.5568,1.4404,1.574,0,0,1,0,4.17,2.35,3.6785,11.05,2,0,1,0,0,1,1,0,0,0,0
22,2024,4,31,62.18,0,110261.53,0.0357,0.3159,0.3453,0,0,0,1,4.87,2.25,3.6967,11.57,1,1,0,0,0,1,1,0,0,0,0
23,2017,1,0,67.64,0,118395.71,0.2197,0.2173,0.965,1,0,0,0,4.41,1.78,3.617,12.14,3,0,0,1,0,3,0,0,1,0,0
23,2017,2,1,66.43,0,115984.61,0.3177,0.3964,0.4996,0,1,0,0,5.06,1.97,3.5875,9.6,1,1,0,0,0,1,1,0,0,0,0
23,2017,3,2,87.6,0,135360.98,1.9612,1.2761,0.8052,0,0,1,0,5.71,2.07,3.6151,9.26,4,0,0,0,1,2,0,1,0,0,0
23,2017,4,3,84.24,0,134825.78,0.9121,2.163,0.7828,0,0,0,1,5.05,2.18,3.6288,9.25,3,0,0,1,0,1,1,0,0,0,0
23,2018,1,4,71.64,0,119614.55,0.811,0.4012,0.6389,1,0,0,0,5.88,1.73,3.5451,9.76,1,1,0,0,0,1,1,0,0,0,0
23,2018,2,5,68.79,0,110874.44,-0.0712,0.4613,1.2636,0,1,0,0,4.83,1.7,3.6779,9.86,2,0,1,0,0,3,0,0,1,0,0
23,2018,3,6,72.82,0,122045.26,1.1344,0.7859,0.5879,0,0,1,0,5.87,1.76,3.6322,10.26,3,0,0,1,0,5,0,0,0,0,1
23,2018,4,7,77.42,0,125751.85,1.2541,0.6602,1.544,0,0,0,1,5.28,1.91,3.7367,10.02,3,0,0,1,0,4,0,0,0,1,0
23,2019,1,8,57.13,0,105607.39,-0.3425,-0.2961,0.3548,1,0,0,0,5.11,1.89,3.617,10.34,3,0,0,1,0,1,1,0,0,0,0
23,2019,2,9,78.37,0,125717.77,1.5449,0.7288,0.3649,0,1,0,0,5.63,2.65,3.723,11.0,3,0,0,1,0,1,1,0,0,0,0
23,2019,3,10,78.73,0,129899.59,1.4749,0.7703,1.3173,0,0,1,0,5.53,1.63,3.6289,10.9,3,0,0,1,0,1,1,0,0,0,0
23,2019,4,11,85.72,0,135472.97,1.5784,1.6823,0.9501,0,0,0,1,5.21,2.11,3.6238,10.86,1,1,0,0,0,1,1,0,0,0,0
23,2020,1,12,56.81,0,114834.7,-0.3662,-0.1561,0.4807,1,0,0,0,4.96,2.07,3.6648,11.31,1,1,0,0,0,1,1,0,0,0,0
23,2020,2,13,83.66,0,134133.05,1.857,1.2796,1.1372,0,1,0,0,4.86,2.33,3.6499,12.3,1,1,0,0,0,5,0,0,0,0,1
23,2020,3,14,79.86,0,131081.22,1.1693,1.7,0.4426,0,0,1,0,4.29,2.03,3.6244,10.25,1,1,0,0,0,3,0,0,1,0,0
23,2020,4,15,82.77,0,126503.44,1.477,1.5335,0.6479,0,0,0,1,4.9,1.7,3.6872,10.32,2,0,1,0,0,3,0,0,1,0,0
23,2021,1,16,75.06,0,122163.37,0.6682,1.5389,1.1218,1,0,0,0,4.21,2.52,3.6607,10.24,2,0,1,0,0,3,0,0,1,0,0
23,2021,2,17,68.18,1,119827.69,0.5985,0.2924,0.5515,0,1,0,0,4.36,1.45,3.5927,11.54,1,1,0,0,0,1,1,0,0,0,0
23,2021,3,18,81.62,0,120469.89,1.5487,0.2883,1.5866,0,0,1,0,4.66,1.43,3.6865,11.14,1,1,0,0,0,2,0,1,0,0,0
23,2021,4,19,72.71,0,123609.86,1.1011,0.4881,0.7616,0,0,0,1,5.15,2.33,3.7087,10.36,3,0,0,1,0,2,0,1,0,0,0
23,2022,1,20,68.63,1,126191.21,0.5683,0.3265,0.735,1,0,0,0,5.14,2.31,3.6459,10.51,1,1,0,0,0,1,1,0,0,0,0
23,2022,2,21,77.42,0,131551.1,0.6747,1.1529,1.3758,0,1,0,0,4.29,2.11,3.6337,10.97,2,0,1,0,0,2,0,1,0,0,0
23,2022,3,22,67.36,0,115097.68,0.7844,0.1262,0.5932,0,0,1,0,5.21,2.29,3.6649,9.08,2,0,1,0,0,3,0,0,1,0,0
23,2022,4,23,73.48,0,123184.82,0.8016,1.0278,0.6764,0,0,0,1,5.35,2.37,3.5549,10.2,2,0,1,0,0,5,0,0,0,0,1
23,2023,1,24,74.69,0,130422.94,0.5991,0.9563,1.692,1,0,0,0,5.01,2.45,3.6684,10.31,2,0,1,0,0,2,0,1,0,0,0
23,2023,2,25,77.52,0,128181.36,1.1653,0.6062,1.3788,0,1,0,0,4.71,1.92,3.6723,9.67,2,0,1,0,0,5,0,0,0,0,1
23,2023,3,26,82.1,0,127176.57,1.4011,0.9102,1.7056,0,0,1,0,4.77,1.77,3.6959,11.33,2,0,1,0,0,1,1,0,0,0,0
23,2023,4,27,77.66,0,127089.83,1.2638,0.4207,0.4602,0,0,0,1,5.53,2.37,3.5749,10.15,1,1,0,0,0,5,0,0,0,0,1
23,2024,1,28,74.64,0,129023.07,0.6804,1.2832,0.3769,1,0,0,0,4.49,2.51,3.7449,10.81,4,0,0,0,1,1,1,0,0,0,0
23,2024,2,29,71.08,0,126626.9,0.679,0.5487,0.3774,0,1,0,0,4.65,1.85,3.5855,10.86,4,0,0,0,1,4,0,0,0,1,0
23,2024,3,30,59.22,0,110936.64,-0.4697,0.0216,0.2236,0,0,1,0,4.32,1.96,3.7427,9.32,2,0,1,0,0,2,0,1,0,0,0
23,2024,4,31,80.98,0,126197.78,1.4936,1.1035,1.26,0,0,0,1,4.3,1.5,3.7113,10.95,2,0,1,0,0,1,1,0,0,0,0
24,2017,1,0,62.24,0,117751.34,0.3625,0.449,-0.2137,1,0,0,0,5.55,1.7,3.6829,10.43,2,0,1,0,0,1,1,0,0,0,0
24,2017,2,1,73.19,0,121920.6,0.9872,0.6831,0.2727,0,1,0,0,5.01,1.9,3.5704,10.83,2,0,1,0,0,1,1,0,0,0,0
24,2017,3,2,77.8,0,122972.41,0.9204,1.3363,1.1069,0,0,1,0,5.22,1.29,3.7308,9.8,3,0,0,1,0,2,0,1,0,0,0
24,2017,4,3,66.47,0,117316.53,0.4806,-0.0085,0.6332,0,0,0,1,5.93,2.17,3.6708,9.87,3,0,0,1,0,1,1,0,0,0,0
24,2018,1,4,75.12,0,125180.32,1.3513,1.0565,0.382,1,0,0,0,4.96,2.04,3.6856,10.31,1,1,0,0,0,3,0,0,1,0,0
24,2018,2,5,62.77,0,123703.77,-0.269,0.4088,0.2017,0,1,0,0,5.17,2.23,3.6765,11.01,2,0,1,0,0,2,0,1,0,0,0
24,2018,3,6,50.65,0,100933.29,-1.2237,-0.4289,-0.115,0,0,1,0,4.71,2.37,3.6059,10.78,3,0,0,1,0,4,0,0,0,1,0
24,2018,4,7,69.2,0,122971.01,0.3469,0.4466,0.7194,0,0,0,1,5.44,2.6,3.638,11.27,3,0,0,1,0,4,0,0,0,1,0
24,2019,1,8,84.18,0,131583.79,1.578,1.0319,1.4443,1,0,0,0,4.6,2.13,3.6704,10.67,4,0,0,0,1,4,0,0,0,1,0
24,2019,2,9,55.17,0,99687.5,-0.3481,-0.4457,0.3443,0,1,0,0,4.63,2.17,3.6255,11.92,1,1,0,0,0,3,0,0,1,0,0
24,2019,3,10,76.83,0,126028.96,1.2581,1.5012,0.139,0,0,1,0,4.97,2.2,3.6438,11.29,3,0,0,1,0,3,0,0,1,0,0
24,2019,4,11,67.3,0,120103.06,0.1255,0.8016,-0.0658,0,0,0,1,4.16,2.48,3.6474,11.68,1,1,0,0,0,2,0,1,0,0,0
24,2020,1,12,72.43,0,121681.12,0.7213,0.215,1.1754,1,0,0,0,4.7,1.82,3.6985,10.74,3,0,0,1,0,3,0,0,1,0,0
24,2020,2,13,88.88,0,130249.91,1.849,2.127,1.1733,0,1,0,0,4.19,1.72,3.5977,10.27,3,0,0,1,0,1,1,0,0,0,0
24,2020,3,14,81.21,0,132161.02,0.8906,1.4457,1.8537,0,0,1,0,5.28,1.56,3.703,10.86,3,0,0,1,0,4,0,0,0,1,0
24,2020,4,15,81.5,0,128197.68,0.9668,1.5287,1.3671,0,0,0,1,4.81,1.49,3.6594,10.55,2,0,1,0,0,2,0,1,0,0,0
24,2021,1,16,75.95,0,124166.32,1.1948,0.9813,0.6991,1,0,0,0,4.67,1.96,3.6935,8.77,1,1,0,0,0,1,1,0,0,0,0
24,2021,2,17,86.24,0,138095.07,1.694,1.505,1.0454,0,1,0,0,4.71,2.4,3.6675,10.44,1,1,0,0,0,1,1,0,0,0,0
24,2021,3,18,70.09,0,118464.05,1.0327,0.3284,0.468,0,0,1,0,5.61,2.06,3.5821,10.58,2,0,1,0,0,2,0,1,0,0,0
24,2021,4,19,72.13,0,125911.71,0.7746,0.6457,0.6312,0,0,0,1,4.72,2.21,3.6941,10.81,3,0,0,1,0,1,1,0,0,0,0
24,2022,1,20,70.66,0,118527.34,0.5473,0.3426,0.2321,1,0,0,0,4.35,2.12,3.6047,9.52,3,0,0,1,0,4,0,0,0,1,0
24,2022,2,21,85.86,0,139157.89,1.5484,1.5582,1.5051,0,1,0,0,4.18,2.04,3.6174,10.34,1,1,0,0,0,3,0,0,1,0,0
24,2022,3,22,77.55,0,136341.63,1.2282,0.9225,0.9853,0,0,1,0,5.66,2.47,3.7165,10.34,4,0,0,0,1,2,0,1,0,0,0
24,2022,4,23,70.97,0,113693.4,0.649,0.6603,0.8506,0,0,0,1,5.43,1.67,3.6342,9.2,4,0,0,0,1,2,0,1,0,0,0
24,2023,1,24,69.56,1,125302.73,0.5258,0.5239,0.7582,1,0,0,0,4.71,2.04,3.6108,10.47,1,1,0,0,0,3,0,0,1,0,0
24,2023,2,25,73.78,0,121645.28,0.7305,0.6175,1.4499,0,1,0,0,4.73,2.06,3.6405,10.88,4,0,0,0,1,5,0,0,0,0,1
24,2023,3,26,69.06,0,122967.75,0.1043,0.8727,0.5397,0,0,1,0,4.84,2.35,3.7017,9.77,4,0,0,0,1,4,0,0,0,1,0
24,2023,4,27,80.31,0,134580.45,1.3448,1.294,0.603,0,0,0,1,4.51,2.14,3.5843,10.45,1,1,0,0,0,2,0,1,0,0,0
24,2024,1,28,69.77,1,118851.33,1.0244,0.5202,0.2292,1,0,0,0,5.04,2.25,3.6603,8.29,2,0,1,0,0,4,0,0,0,1,0
24,2024,2,29,77.63,0,125162.5,0.8623,1.3411,0.7341,0,1,0,0,4.99,1.98,3.6778,10.65,2,0,1,0,0,3,0,0,1,0,0
24,2024,3,30,86.47,0,133939.13,1.8789,1.737,0.7391,0,0,1,0,4.66,2.37,3.7025,11.16,2,0,1,0,0,1,1,0,0,0,0
24,2024,4,31,74.89,0,125018.71,1.223,0.8046,0.6457,0,0,0,1,5.11,2.5,3.6689,10.75,2,0,1,0,0,1,1,0,0,0,0
25,2017,1,0,59.97,0,110902.64,-0.2242,-0.3511,0.8441,1,0,0,0,5.34,2.22,3.6706,9.8,2,0,1,0,0,2,0,1,0,0,0
25,2017,2,1,77.31,0,114602.67,1.3506,0.7592,1.0731,0,1,0,0,4.81,2.38,3.6907,9.84,3,0,0,1,0,2,0,1,0,0,0
25,2017,3,2,65.41,1,120774.61,0.2403,-0.1116,0.5042,0,0,1,0,5.84,2.48,3.6225,10.72,4,0,0,0,1,4,0,0,0,1,0
25,2017,4,3,62.8,0,114268.57,0.5028,0.3415,-0.2042,0,0,0,1,4.63,1.99,3.6659,10.39,3,0,0,1,0,4,0,0,0,1,0
25,2018,1,4,70.23,0,115069.79,0.5,0.5373,0.3537,1,0,0,0,5.51,2.01,3.6509,11.02,2,0,1,0,0,2,0,1,0,0,0
25,2018,2,5,62.65,1,109218.81,-0.0858,0.6671,0.3441,0,1,0,0,4.94,1.71,3.6422,10.7,3,0,0,1,0,1,1,0,0,0,0
25,2018,3,6,65.96,0,118970.78,0.3457,0.2937,0.3906,0,0,1,0,5.0,2.73,3.7169,9.47,3,0,0,1,0,2,0,1,0,0,0
25,2018,4,7,76.19,0,125074.45,0.751,1.0028,1.501,0,0,0,1,4.68,1.98,3.6406,10.84,1,1,0,0,0,1,1,0,0,0,0
25,2019,1,8,74.4,0,123347.96,0.5778,1.0114,1.0055,1,0,0,0,5.02,2.44,3.7536,9.47,3,0,0,1,0,1,1,0,0,0,0
25,2019,2,9,73.65,0,128116.68,0.9816,1.1771,0.8356,0,1,0,0,4.94,1.95,3.6208,11.11,4,0,0,0,1,2,0,1,0,0,0
25,2019,3,10,76.68,0,125187.58,0.974,0.8349,0.5338,0,0,1,0,4.04,1.64,3.5875,11.12,4,0,0,0,1,5,0,0,0,0,1
25,2019,4,11,80.95,0,119894.35,1.3882,1.1551,1.1025,0,0,0,1,5.37,1.93,3.6988,11.87,3,0,0,1,0,3,0,0,1,0,0
25,2020,1,12,66.95,0,115943.83,0.1014,0.5128,0.6985,1,0,0,0,3.64,2.15,3.6609,10.91,3,0,0,1,0,4,0,0,0,1,0
25,2020,2,13,80.52,0,129493.43,1.7317,1.0169,0.648,0,1,0,0,4.8,1.72,3.6842,10.56,4,0,0,0,1,3,0,0,1,0,0
25,2020,3,14,73.64,0,127228.04,0.7853,0.4647,0.8606,0,0,1,0,4.47,1.92,3.6971,10.92,2,0,1,0,0,4,0,0,0,1,0
25,2020,4,15,70.66,0,128753.42,0.9431,0.4875,0.7847,0,0,0,1,5.28,2.09,3.6798,9.82,1,1,0,0,0,3,0,0,1,0,0
25,2021,1,16,68.99,0,126167.26,0.2806,0.6353,0.7483,1,0,0,0,5.53,2.32,3.6913,10.57,2,0,1,0,0,1,1,0,0,0,0
25,2021,2,17,71.38,0,119250.55,0.6589,0.208,0.6993,0,1,0,0,5.03,1.8,3.6983,11.02,1,1,0,0,0,4,0,0,0,1,0
25,2021,3,18,80.79,0,133271.41,1.2264,1.0679,1.5008,0,0,1,0,5.02,2.64,3.6468,12.35,3,0,0,1,0,2,0,1,0,0,0
25,2021,4,19,80.3,0,131243.52,0.9501,1.4938,1.0901,0,0,0,1,4.47,1.37,3.7177,10.38,3,0,0,1,0,1,1,0,0,0,0
25,2022,1,20,74.65,0,122724.17,0.6689,1.1542,1.15,1,0,0,0,4.92,2.17,3.587,9.99,3,0,0,1,0,5,0,0,0,0,1
25,2022,2,21,69.63,0,118043.57,0.1846,0.373,1.1031,0,1,0,0,4.39,2.06,3.5815,8.82,4,0,0,0,1,3,0,0,1,0,0
25,2022,3,22,83.27,0,129549.53,1.4914,1.2083,1.4034,0,0,1,0,4.33,2.24,3.7042,11.16,1,1,0,0,0,1,1,0,0,0,0
25,2022,4,23,75.77,0,135998.06,0.5298,1.1133,0.4209,0,0,0,1,5.89,2.09,3.7119,9.59,1,1,0,0,0,2,0,1,0,0,0
25,2023,1,24,74.89,0,121319.98,0.9892,0.8244,1.0814,1,0,0,0,4.48,1.99,3.6864,10.35,1,1,0,0,0,5,0,0,0,0,1
25,2023,2,25,74.12,0,124792.25,0.6539,1.1758,0.9702,0,1,0,0,3.7,2.2,3.6824,11.47,2,0,1,0,0,1,1,0,0,0,0
25,2023,3,26,78.03,0,127942.15,1.4892,0.5899,0.9947,0,0,1,0,4.51,2.11,3.6913,9.97,2,0,1,0,0,5,0,0,0,0,1
25,2023,4,27,69.92,1,115958.05,0.769,0.7358,0.368,0,0,0,1,4.68,1.86,3.6834,11.79,2,0,1,0,0,1,1,0,0,0,0
25,2024,1,28,84.59,0,139121.85,1.4355,1.5527,1.1375,1,0,0,0,3.32,2.71,3.5815,13.17,2,0,1,0,0,1,1,0,0,0,0
25,2024,2,29,81.11,0,131465.49,1.3091,1.2358,0.9485,0,1,0,0,5.36,1.86,3.684,10.68,4,0,0,0,1,1,1,0,0,0,0
25,2024,3,30,63.2,0,108764.23,0.2001,0.0595,0.3529,0,0,1,0,4.79,2.8,3.6568,9.46,1,1,0,0,0,1,1,0,0,0,0
25,2024,4,31,61.49,0,113150.08,0.0498,0.4078,0.1808,0,0,0,1,4.23,1.63,3.7299,10.64,2,0,1,0,0,3,0,0,1,0,0
26,2017,1,0,70.57,0,121096.67,0.6414,0.4632,0.582,1,0,0,0,5.07,1.45,3.6219,11.18,2,0,1,0,0,4,0,0,0,1,0
26,2017,2,1,77.04,0,131394.53,1.1123,1.0711,1.0125,0,1,0,0,4.74,2.3,3.6483,10.06,2,0,1,0,0,3,0,0,1,0,0
26,2017,3,2,81.25,0,128209.03,1.2828,1.2426,0.5614,0,0,1,0,5.22,1.82,3.6529,8.52,2,0,1,0,0,2,0,1,0,0,0
26,2017,4,3,85.54,0,135681.14,1.8723,1.2946,0.7299,0,0,0,1,4.33,2.02,3.6342,11.17,1,1,0,0,0,3,0,0,1,0,0
26,2018,1,4,82.6,0,130795.45,1.3361,0.9549,1.5506,1,0,0,0,5.42,1.88,3.6113,9.22,3,0,0,1,0,5,0,0,0,0,1
26,2018,2,5,70.1,0,119152.54,0.3484,0.7867,0.9957,0,1,0,0,5.44,1.4,3.7386,10.64,2,0,1,0,0,2,0,1,0,0,0
26,2018,3,6,63.49,0,111723.79,0.6784,-0.668,0.4107,0,0,1,0,4.63,2.59,3.6088,9.28,1,1,0,0,0,4,0,0,0,1,0
26,2018,4,7,77.04,0,132604.59,0.6985,1.5068,1.0829,0,0,0,1,5.97,1.88,3.6712,11.15,1,1,0,0,0,2,0,1,0,0,0
26,2019,1,8,79.27,0,126011.3,0.907,1.1328,1.4324,1,0,0,0,4.91,2.17,3.6345,11.4,1,1,0,0,0,1,1,0,0,0,0
26,2019,2,9,69.58,0,114058.05,0.8701,0.3697,0.8504,0,1,0,0,4.75,2.17,3.6543,10.17,3,0,0,1,0,1,1,0,0,0,0
26,2019,3,10,71.91,0,117166.45,0.6732,0.6479,0.8378,0,0,1,0,4.93,2.03,3.7003,10.5,2,0,1,0,0,1,1,0,0,0,0
26,2019,4,11,64.69,0,112439.71,0.4605,0.2435,0.1237,0,0,0,1,4.67,2.11,3.684,10.84,4,0,0,0,1,3,0,0,1,0,0
26,2020,1,12,80.05,0,136931.22,1.2389,0.9095,1.1868,1,0,0,0,5.01,2.28,3.7468,11.19,1,1,0,0,0,2,0,1,0,0,0
26,2020,2,13,68.78,0,125054.85,0.5316,0.3666,0.9707,0,1,0,0,5.28,2.29,3.6875,10.6,3,0,0,1,0,1,1,0,0,0,0
26,2020,3,14,74.63,0,121413.78,1.2176,0.8607,0.6971,0,0,1,0,5.43,2.26,3.7279,10.3,2,0,1,0,0,5,0,0,0,0,1
26,2020,4,15,67.08,0,113959.35,0.3305,0.7169,0.0175,0,0,0,1,5.15,2.46,3.7669,11.7,3,0,0,1,0,1,1,0,0,0,0
26,2021,1,16,64.45,0,122713.12,0.4046,0.6912,0.1584,1,0,0,0,5.4,1.73,3.6606,10.98,2,0,1,0,0,3,0,0,1,0,0
26,2021,2,17,66.15,0,113820.64,0.5275,0.3364,0.5532,0,1,0,0,4.43,2.46,3.736,11.14,3,0,0,1,0,1,1,0,0,0,0
26,2021,3,18,61.52,0,110074.86,0.4305,-0.4839,0.3347,0,0,1,0,4.56,2.12,3.6015,9.3,3,0,0,1,0,3,0,0,1,0,0
26,2021,4,19,67.06,0,122541.77,0.7686,0.2096,0.3013,0,0,0,1,5.53,2.58,3.661,10.47,3,0,0,1,0,1,1,0,0,0,0
26,2022,1,20,73.04,0,128471.84,0.8662,0.858,0.8089,1,0,0,0,5.1,1.99,3.6237,10.27,3,0,0,1,0,5,0,0,0,0,1
26,2022,2,21,81.62,0,135598.08,1.5861,0.8293,1.5125,0,1,0,0,5.01,2.23,3.6805,10.44,4,0,0,0,1,2,0,1,0,0,0
26,2022,3,22,56.62,0,113086.2,-0.2739,-0.268,0.2407,0,0,1,0,4.67,2.08,3.7756,10.13,3,0,0,1,0,2,0,1,0,0,0
26,2022,4,23,71.69,0,115689.31,0.8298,0.5635,0.4515,0,0,0,1,4.85,2.42,3.6773,10.94,1,1,0,0,0,3,0,0,1,0,0
26,2023,1,24,65.47,0,123658.74,0.7453,-0.1318,0.071,1,0,0,0,5.51,2.15,3.6178,9.76,3,0,0,1,0,3,0,0,1,0,0
26,2023,2,25,72.16,0,121728.49,0.8463,0.3766,1.0491,0,1,0,0,4.38,1.85,3.7206,10.11,4,0,0,0,1,1,1,0,0,0,0
26,2023,3,26,65.59,1,109860.9,0.0657,0.5058,0.4543,0,0,1,0,5.73,1.76,3.6028,12.12,3,0,0,1,0,2,0,1,0,0,0
26,2023,4,27,65.79,0,118300.4,0.2852,0.3103,0.3096,0,0,0,1,4.92,2.24,3.5724,10.03,1,1,0,0,0,1,1,0,0,0,0
26,2024,1,28,72.79,0,130097.05,0.8839,0.2385,1.1292,1,0,0,0,4.7,1.89,3.6221,10.99,3,0,0,1,0,1,1,0,0,0,0
26,2024,2,29,59.66,0,109596.98,-0.4701,0.0706,0.4156,0,1,0,0,4.63,1.97,3.6412,9.81,1,1,0,0,0,1,1,0,0,0,0
26,2024,3,30,78.41,0,137820.89,1.5713,0.4735,1.1233,0,0,1,0,3.79,2.26,3.5434,8.97,1,1,0,0,0,3,0,0,1,0,0
26,2024,4,31,73.07,0,132558.97,0.851,0.828,0.2623,0,0,0,1,4.52,2.19,3.6092,10.08,3,0,0,1,0,3,0,0,1,0,0
27,2017,1,0,93.72,0,140912.3,1.9269,2.311,1.3417,1,0,0,0,5.11,1.89,3.6215,8.72,4,0,0,0,1,1,1,0,0,0,0
27,2017,2,1,71.86,0,119793.49,0.4491,0.4907,1.4627,0,1,0,0,4.81,1.68,3.7057,9.76,3,0,0,1,0,1,1,0,0,0,0
27,2017,3,2,84.49,0,137796.52,1.7631,1.3772,1.2849,0,0,1,0,4.86,2.49,3.6178,11.67,4,0,0,0,1,3,0,0,1,0,0
27,2017,4,3,87.46,0,137189.43,1.8857,1.1038,1.3757,0,0,0,1,5.82,1.83,3.6404,9.2,3,0,0,1,0,3,0,0,1,0,0
27,2018,1,4,67.75,0,116261.86,0.7313,0.5719,0.355,1,0,0,0,4.53,2.11,3.6387,11.12,3,0,0,1,0,2,0,1,0,0,0
27,2018,2,5,89.71,0,133554.52,2.0371,1.7435,1.4652,0,1,0,0,5.0,1.95,3.6395,10.85,2,0,1,0,0,1,1,0,0,0,0
27,2018,3,6,89.21,0,140200.3,2.0259,1.1372,1.2264,0,0,1,0,5.1,1.83,3.6325,11.39,2,0,1,0,0,3,0,0,1,0,0
27,2018,4,7,68.48,0,116437.38,0.5048,0.4862,0.5389,0,0,0,1,4.56,1.87,3.6841,9.73,1,1,0,0,0,2,0,1,0,0,0
27,2019,1,8,71.33,0,120555.1,0.8639,0.5071,0.7484,1,0,0,0,4.21,1.96,3.6801,10.45,2,0,1,0,0,4,0,0,0,1,0
27,2019,2,9,91.89,0,143474.8,2.0348,1.6619,1.2687,0,1,0,0,5.35,2.54,3.5521,10.83,2,0,1,0,0,2,0,1,0,0,0
27,2019,3,10,70.5,0,116412.69,0.6773,0.5808,0.2844,0,0,1,0,4.84,2.2,3.673,11.18,3,0,0,1,0,2,0,1,0,0,0
27,2019,4,11,89.84,0,141779.69,1.8167,1.1589,1.439,0,0,0,1,5.15,1.94,3.6097,10.47,3,0,0,1,0,2,0,1,0,0,0
27,2020,1,12,86.28,0,136415.04,1.3038,1.7769,1.2414,1,0,0,0,5.03,2.07,3.6323,9.85,2,0,1,0,0,1,1,0,0,0,0
27,2020,2,13,76.27,0,132133.24,1.0936,0.4439,0.5421,0,1,0,0,5.07,2.53,3.5929,9.75,3,0,0,1,0,1,1,0,0,0,0
27,2020,3,14,74.23,0,128546.98,1.0501,0.7755,0.8973,0,0,1,0,4.11,2.16,3.6582,9.99,2,0,1,0,0,2,0,1,0,0,0
27,2020,4,15,85.74,0,150726.29,1.7826,1.55,1.1528,0,0,0,1,4.35,2.12,3.6083,9.79,4,0,0,0,1,1,1,0,0,0,0
27,2021,1,16,78.32,0,131711.36,0.9946,1.2387,0.9155,1,0,0,0,4.39,2.51,3.6452,11.08,4,0,0,0,1,4,0,0,0,1,0
27,2021,2,17,84.69,0,135412.9,1.5271,1.5213,0.7103,0,1,0,0,4.86,1.71,3.5816,11.93,2,0,1,0,0,2,0,1,0,0,0
27,2021,3,18,58.91,0,109842.46,-0.4171,-0.0368,0.4225,0,0,1,0,4.24,1.99,3.7481,9.36,2,0,1,0,0,2,0,1,0,0,0
27,2021,4,19,78.95,0,132843.26,1.3253,0.8924,1.2799,0,0,0,1,5.08,2.0,3.6762,10.34,1,1,0,0,0,3,0,0,1,0,0
27,2022,1,20,61.66,0,106807.91,-0.0049,0.2074,0.2074,1,0,0,0,5.18,2.04,3.6065,10.81,1,1,0,0,0,2,0,1,0,0,0
27,2022,2,21,69.72,0,121250.94,0.7111,0.5211,0.6925,0,1,0,0,4.53,2.32,3.6304,12.4,3,0,0,1,0,3,0,0,1,0,0
27,2022,3,22,59.3,0,109670.61,0.1801,0.0188,-0.5242,0,0,1,0,3.98,1.66,3.7073,10.83,1,1,0,0,0,4,0,0,0,1,0
27,2022,4,23,88.23,0,139588.07,1.6665,1.3939,1.4367,0,0,0,1,5.43,2.32,3.6332,10.53,3,0,0,1,0,1,1,0,0,0,0
27,2023,1,24,60.53,0,110501.16,0.0878,0.1611,0.3327,1,0,0,0,4.64,2.34,3.6069,9.82,3,0,0,1,0,3,0,0,1,0,0
27,2023,2,25,72.07,0,124950.46,0.5249,0.3556,1.3783,0,1,0,0,5.61,1.92,3.6133,10.57,3,0,0,1,0,4,0,0,0,1,0
27,2023,3,26,74.79,0,120672.6,1.3716,0.5287,0.5074,0,0,1,0,5.3,2.13,3.694,10.77,3,0,0,1,0,3,0,0,1,0,0
